[Log] 9 (index.js, line 80)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 595 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433603816325814 (index.js, line 82)
[Log] Longitude: -75.6951769131274 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 596 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43365106708304 (index.js, line 82)
[Log] Longitude: -75.69521681127299 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 597 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43369228520978 (index.js, line 82)
[Log] Longitude: -75.69525161557067 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 598 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43372384923664 (index.js, line 82)
[Log] Longitude: -75.69527826781268 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 599 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43374943258685 (index.js, line 82)
[Log] Longitude: -75.69529987003989 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 600 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43377015971478 (index.js, line 82)
[Log] Longitude: -75.69531737209218 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 601 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43379045488614 (index.js, line 82)
[Log] Longitude: -75.69533450886865 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 602 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433804773073234 (index.js, line 82)
[Log] Longitude: -75.69534659915007 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 603 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43381649496899 (index.js, line 82)
[Log] Longitude: -75.69535649691716 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 604 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43382224907758 (index.js, line 82)
[Log] Longitude: -75.6953613557198 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 605 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43382623862928 (index.js, line 82)
[Log] Longitude: -75.69536472448362 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 606 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43382902929342 (index.js, line 82)
[Log] Longitude: -75.69536708103442 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 607 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433827880953295 (index.js, line 82)
[Log] Longitude: -75.69536611138574 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 608 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433828547716615 (index.js, line 82)
[Log] Longitude: -75.6953666742993 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 609 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43382925951287 (index.js, line 82)
[Log] Longitude: -75.69536727543891 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 610 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433831277264495 (index.js, line 82)
[Log] Longitude: -75.6953689790771 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 611 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43384197258764 (index.js, line 82)
[Log] Longitude: -75.69537801020942 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 612 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43385704988808 (index.js, line 82)
[Log] Longitude: -75.6953907411662 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 613 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43387623528869 (index.js, line 82)
[Log] Longitude: -75.69540694144507 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 614 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43390308868104 (index.js, line 82)
[Log] Longitude: -75.69542961633488 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 615 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43393290687732 (index.js, line 82)
[Log] Longitude: -75.69545479462249 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 616 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43396286521107 (index.js, line 82)
[Log] Longitude: -75.69548009106711 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 617 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43398996302605 (index.js, line 82)
[Log] Longitude: -75.69550297220985 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 618 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434017501046576 (index.js, line 82)
[Log] Longitude: -75.69552622546325 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 619 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43404687161179 (index.js, line 82)
[Log] Longitude: -75.69555102564436 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 620 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434073338468416 (index.js, line 82)
[Log] Longitude: -75.69557337422111 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 621 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434089280978945 (index.js, line 82)
[Log] Longitude: -75.69558683581135 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 622 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43417071021982 (index.js, line 82)
[Log] Longitude: -75.69544746058 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 623 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4341845669554 (index.js, line 82)
[Log] Longitude: -75.69541348919302 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 624 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43420093356853 (index.js, line 82)
[Log] Longitude: -75.69537336406484 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 625 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43421473791179 (index.js, line 82)
[Log] Longitude: -75.6953395215578 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 626 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43424182963212 (index.js, line 82)
[Log] Longitude: -75.6952731019328 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 627 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4342616812006 (index.js, line 82)
[Log] Longitude: -75.69522443381175 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 628 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434292548282635 (index.js, line 82)
[Log] Longitude: -75.69514875807727 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 629 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43431420205468 (index.js, line 82)
[Log] Longitude: -75.69509567116256 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 630 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434335517155326 (index.js, line 82)
[Log] Longitude: -75.69504341433458 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 631 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43435645544516 (index.js, line 82)
[Log] Longitude: -75.69499208131674 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 632 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43437865555647 (index.js, line 82)
[Log] Longitude: -75.69493765509833 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 633 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43440141718661 (index.js, line 82)
[Log] Longitude: -75.69488185118644 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 634 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434424052900475 (index.js, line 82)
[Log] Longitude: -75.6948263567665 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 635 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4344523470705 (index.js, line 82)
[Log] Longitude: -75.69475698972383 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 636 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43447982283093 (index.js, line 82)
[Log] Longitude: -75.69468962877181 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 637 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43450570636081 (index.js, line 82)
[Log] Longitude: -75.69462617105273 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 638 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43452444351457 (index.js, line 82)
[Log] Longitude: -75.69458023437619 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 639 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43455019146736 (index.js, line 82)
[Log] Longitude: -75.69451711005058 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 640 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43457037147975 (index.js, line 82)
[Log] Longitude: -75.69446763578526 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 641 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43459590987337 (index.js, line 82)
[Log] Longitude: -75.69440502378711 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 642 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43461712423417 (index.js, line 82)
[Log] Longitude: -75.69435301391422 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 643 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43464031127741 (index.js, line 82)
[Log] Longitude: -75.69429616709385 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 644 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43465959382851 (index.js, line 82)
[Log] Longitude: -75.69424889283255 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 645 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4346830799972 (index.js, line 82)
[Log] Longitude: -75.69419131325049 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 646 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43470771539737 (index.js, line 82)
[Log] Longitude: -75.69413091590832 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 647 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43473018234727 (index.js, line 82)
[Log] Longitude: -75.69407583469001 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 648 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4347545456956 (index.js, line 82)
[Log] Longitude: -75.69401610397108 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 649 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43478548648949 (index.js, line 82)
[Log] Longitude: -75.6939402480748 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 650 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434806636447355 (index.js, line 82)
[Log] Longitude: -75.69388839487146 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 651 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43483115186105 (index.js, line 82)
[Log] Longitude: -75.69382829236929 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 652 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43485687394125 (index.js, line 82)
[Log] Longitude: -75.69376522951643 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 653 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43489098806352 (index.js, line 82)
[Log] Longitude: -75.69368159383885 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 654 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43492908704379 (index.js, line 82)
[Log] Longitude: -75.69358818751425 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 655 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434961336887795 (index.js, line 82)
[Log] Longitude: -75.6935091217747 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 656 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43499483474353 (index.js, line 82)
[Log] Longitude: -75.69342699631306 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 657 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43503044540671 (index.js, line 82)
[Log] Longitude: -75.69333969109721 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 658 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43506256147544 (index.js, line 82)
[Log] Longitude: -75.69326095343058 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 659 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4350913474601 (index.js, line 82)
[Log] Longitude: -75.69319037927926 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 660 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43509933741202 (index.js, line 82)
[Log] Longitude: -75.69317079050961 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 661 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43509933741202 (index.js, line 82)
[Log] Longitude: -75.69317079050961 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 662 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4351772306533 (index.js, line 82)
[Log] Longitude: -75.69298546532082 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 663 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43520335280781 (index.js, line 82)
[Log] Longitude: -75.69292334461352 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 664 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43522839648389 (index.js, line 82)
[Log] Longitude: -75.6928637879173 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 665 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.435237884600724 (index.js, line 82)
[Log] Longitude: -75.69284435333589 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 666 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.435236245938654 (index.js, line 82)
[Log] Longitude: -75.69284012885669 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 667 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43520605793525 (index.js, line 82)
[Log] Longitude: -75.69277839040296 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 668 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4351775932058 (index.js, line 82)
[Log] Longitude: -75.6927585786616 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 669 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.435149673439795 (index.js, line 82)
[Log] Longitude: -75.69273914574296 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 670 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43510392285723 (index.js, line 82)
[Log] Longitude: -75.69270730236894 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 671 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.435069147169635 (index.js, line 82)
[Log] Longitude: -75.69268309798645 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 672 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43504321702818 (index.js, line 82)
[Log] Longitude: -75.69266505037376 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 673 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434986574584684 (index.js, line 82)
[Log] Longitude: -75.69262562628865 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 674 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434938260718575 (index.js, line 82)
[Log] Longitude: -75.69259199914086 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 675 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43488139898285 (index.js, line 82)
[Log] Longitude: -75.69255242280633 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 676 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434834516865074 (index.js, line 82)
[Log] Longitude: -75.6925197919918 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 677 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43479723850933 (index.js, line 82)
[Log] Longitude: -75.69249384574505 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 678 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43476834255124 (index.js, line 82)
[Log] Longitude: -75.69247373408871 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 679 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43475251189404 (index.js, line 82)
[Log] Longitude: -75.69246271581505 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 680 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434743148869956 (index.js, line 82)
[Log] Longitude: -75.69245619888534 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 681 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4347306533476 (index.js, line 82)
[Log] Longitude: -75.69244750200596 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 682 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43471729991243 (index.js, line 82)
[Log] Longitude: -75.69243820758857 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 683 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43470634834708 (index.js, line 82)
[Log] Longitude: -75.69243058529537 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 684 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:13:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43470010540706 (index.js, line 82)
[Log] Longitude: -75.69242624012986 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
