[Log] 13 (index.js, line 80)
[Log] Longitude: -75.73008590027874 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 507 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39496628719663 (index.js, line 82)
[Log] Longitude: -75.7299102869199 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 508 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39517948296528 (index.js, line 82)
[Log] Longitude: -75.7297216760795 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 509 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39539075243648 (index.js, line 82)
[Log] Longitude: -75.72955088682058 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 510 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39561208341773 (index.js, line 82)
[Log] Longitude: -75.72933677590986 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 511 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39582221773024 (index.js, line 82)
[Log] Longitude: -75.72911155417164 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 512 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39601206783708 (index.js, line 82)
[Log] Longitude: -75.728885242786 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 513 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39619022518899 (index.js, line 82)
[Log] Longitude: -75.72865759029587 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 514 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39636979546173 (index.js, line 82)
[Log] Longitude: -75.728408957061 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 515 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39653350279336 (index.js, line 82)
[Log] Longitude: -75.7281577799797 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 516 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39667633178865 (index.js, line 82)
[Log] Longitude: -75.727888147355 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 517 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.396833445988015 (index.js, line 82)
[Log] Longitude: -75.72761609109477 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 518 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39699245373251 (index.js, line 82)
[Log] Longitude: -75.72732115307015 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 519 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39713933605695 (index.js, line 82)
[Log] Longitude: -75.72702241507243 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 520 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39728543919103 (index.js, line 82)
[Log] Longitude: -75.72671964776585 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 521 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39744362001243 (index.js, line 82)
[Log] Longitude: -75.72640030635208 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 522 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39761536032381 (index.js, line 82)
[Log] Longitude: -75.72606424977822 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 523 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39775007366446 (index.js, line 82)
[Log] Longitude: -75.72577625059549 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 524 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39793618526904 (index.js, line 82)
[Log] Longitude: -75.72542278511705 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 525 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:53:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39808111635447 (index.js, line 82)
[Log] Longitude: -75.72511119510166 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 526 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.398230047251154 (index.js, line 82)
[Log] Longitude: -75.72477939954823 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 527 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39837744653148 (index.js, line 82)
[Log] Longitude: -75.72447331009425 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 528 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39851318234509 (index.js, line 82)
[Log] Longitude: -75.7241493673822 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 529 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39868813605206 (index.js, line 82)
[Log] Longitude: -75.72376051813627 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 530 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.398835657617916 (index.js, line 82)
[Log] Longitude: -75.72344418749041 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 531 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.398981231789946 (index.js, line 82)
[Log] Longitude: -75.72313904937388 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 532 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39913805256731 (index.js, line 82)
[Log] Longitude: -75.7228097512254 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 533 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3992809109713 (index.js, line 82)
[Log] Longitude: -75.72249306326043 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 534 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.39941386381298 (index.js, line 82)
[Log] Longitude: -75.72218378238665 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 535 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.399553561705126 (index.js, line 82)
[Log] Longitude: -75.72186024521349 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 536 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3996843020503 (index.js, line 82)
[Log] Longitude: -75.72152141847266 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 537 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.399807556283896 (index.js, line 82)
[Log] Longitude: -75.72119269562538 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 538 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.399941737744776 (index.js, line 82)
[Log] Longitude: -75.72084746699713 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 539 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4000608025834 (index.js, line 82)
[Log] Longitude: -75.72050470174716 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 540 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40019486016904 (index.js, line 82)
[Log] Longitude: -75.72016122116537 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 541 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4003252177308 (index.js, line 82)
[Log] Longitude: -75.71980919733073 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 542 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40044898325737 (index.js, line 82)
[Log] Longitude: -75.71946662168945 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 543 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40057794981489 (index.js, line 82)
[Log] Longitude: -75.71911952183905 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 544 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40070199601533 (index.js, line 82)
[Log] Longitude: -75.71876653592648 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 545 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40081534309234 (index.js, line 82)
[Log] Longitude: -75.71841912838079 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 546 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40093442123733 (index.js, line 82)
[Log] Longitude: -75.71807143440186 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 547 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4010593912733 (index.js, line 82)
[Log] Longitude: -75.71771923900603 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 548 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.401173067008976 (index.js, line 82)
[Log] Longitude: -75.7173626293018 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 549 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4012834723844 (index.js, line 82)
[Log] Longitude: -75.71700582358399 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 550 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40138928758472 (index.js, line 82)
[Log] Longitude: -75.71664536103589 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 551 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.401497952310116 (index.js, line 82)
[Log] Longitude: -75.71629863574113 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 552 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40160512312539 (index.js, line 82)
[Log] Longitude: -75.7159542836148 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 553 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40170959650508 (index.js, line 82)
[Log] Longitude: -75.71559764904659 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 554 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4018135715237 (index.js, line 82)
[Log] Longitude: -75.71524805465022 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 555 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.401913799487076 (index.js, line 82)
[Log] Longitude: -75.7149031948482 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 556 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40200820348976 (index.js, line 82)
[Log] Longitude: -75.71454055419794 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 557 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40210257556747 (index.js, line 82)
[Log] Longitude: -75.7141731361782 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 558 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40219385599948 (index.js, line 82)
[Log] Longitude: -75.71381991744238 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 559 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40229164900256 (index.js, line 82)
[Log] Longitude: -75.71345220855913 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 560 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.402376949192956 (index.js, line 82)
[Log] Longitude: -75.71307562756682 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 561 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.402457274910255 (index.js, line 82)
[Log] Longitude: -75.71270865734684 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 562 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.402539617766294 (index.js, line 82)
[Log] Longitude: -75.71233086255104 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 563 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40262193678277 (index.js, line 82)
[Log] Longitude: -75.7119736187973 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 564 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.402705212023015 (index.js, line 82)
[Log] Longitude: -75.7116105299141 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 565 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40278578953776 (index.js, line 82)
[Log] Longitude: -75.71124259408761 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 566 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4028587682237 (index.js, line 82)
[Log] Longitude: -75.71087555674778 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 567 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40292975264921 (index.js, line 82)
[Log] Longitude: -75.71052254564681 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 568 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40299822833908 (index.js, line 82)
[Log] Longitude: -75.71015837120349 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 569 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.403055653784186 (index.js, line 82)
[Log] Longitude: -75.70981997461963 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 570 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.403123890603155 (index.js, line 82)
[Log] Longitude: -75.70946794795825 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 571 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40319070242574 (index.js, line 82)
[Log] Longitude: -75.70911098911195 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 572 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40325871598767 (index.js, line 82)
[Log] Longitude: -75.70876007393221 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 573 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4033243523301 (index.js, line 82)
[Log] Longitude: -75.70841942131199 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 574 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40339743053197 (index.js, line 82)
[Log] Longitude: -75.70807485677922 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 575 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40347003528778 (index.js, line 82)
[Log] Longitude: -75.70771014240246 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 576 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40353805296626 (index.js, line 82)
[Log] Longitude: -75.7073653769453 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 577 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.403613699642385 (index.js, line 82)
[Log] Longitude: -75.707013085555 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 578 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40368507154789 (index.js, line 82)
[Log] Longitude: -75.70665836341279 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 579 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40376088586208 (index.js, line 82)
[Log] Longitude: -75.70630749694602 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 580 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40384189695623 (index.js, line 82)
[Log] Longitude: -75.70595093078511 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 581 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40391121529546 (index.js, line 82)
[Log] Longitude: -75.7055993937661 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 582 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40399510726089 (index.js, line 82)
[Log] Longitude: -75.7052556103574 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 583 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.404081496886825 (index.js, line 82)
[Log] Longitude: -75.70491070602101 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 584 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:54:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40416082681938 (index.js, line 82)
[Log] Longitude: -75.70456625667947 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 585 (index.js, line 80)
